task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
724	df/771223	46196038	CANVIS_run (5)	COMPLETED	0	2023-04-05 03:36:49.211	29.1s	4.9s	87.3%	129.4 MB	311.9 MB	22.8 MB	1.2 MB
722	2c/6ee375	46196039	CANVIS_run (3)	COMPLETED	0	2023-04-05 03:36:49.313	29s	6s	78.6%	121.8 MB	304.3 MB	22.4 MB	391.5 KB
728	07/5158a9	46196042	CANVIS_run (9)	COMPLETED	0	2023-04-05 03:36:49.573	28.8s	5.6s	89.2%	117.7 MB	300.7 MB	22.3 MB	393.1 KB
730	98/080988	46196044	CANVIS_run (11)	COMPLETED	0	2023-04-05 03:36:49.634	28.7s	4.2s	84.0%	112.7 MB	296 MB	22.6 MB	827.8 KB
729	67/33de66	46196045	CANVIS_run (10)	COMPLETED	0	2023-04-05 03:36:49.661	28.7s	6.1s	85.9%	119 MB	301.8 MB	22.7 MB	802.9 KB
732	90/a09cc7	46196047	CANVIS_run (13)	COMPLETED	0	2023-04-05 03:36:49.718	28.7s	4.8s	78.0%	123.7 MB	306 MB	22.6 MB	987.6 KB
735	05/1c40b1	46196049	CANVIS_run (16)	COMPLETED	0	2023-04-05 03:36:49.777	28.7s	6.8s	89.4%	144.5 MB	325.2 MB	25 MB	5.3 MB
736	7b/69e1dd	46196051	CANVIS_run (17)	COMPLETED	0	2023-04-05 03:36:49.830	28.6s	6.9s	87.9%	140.5 MB	322.6 MB	24.6 MB	4.4 MB
737	75/7648b5	46196052	CANVIS_run (18)	COMPLETED	0	2023-04-05 03:36:49.866	28.6s	7.9s	87.0%	134.1 MB	316.4 MB	23 MB	1.6 MB
739	63/889899	46196053	CANVIS_run (20)	COMPLETED	0	2023-04-05 03:36:49.897	28.6s	7.1s	86.8%	122.8 MB	305.2 MB	22.7 MB	957.5 KB
740	28/b92545	46196056	CANVIS_run (21)	COMPLETED	0	2023-04-05 03:36:49.991	28.6s	5.3s	88.5%	130.6 MB	313.4 MB	23.5 MB	2.6 MB
745	5f/15ac68	46196060	CANVIS_run (26)	COMPLETED	0	2023-04-05 03:36:50.111	28.5s	5.4s	87.1%	129.3 MB	312.1 MB	23.3 MB	2.1 MB
719	f5/79d53c	46196063	RESULTS_plot (1)	COMPLETED	0	2023-04-05 03:36:50.193	28.4s	4s	84.4%	133.1 MB	271.9 MB	13.9 MB	811.7 KB
750	d8/175ece	46196066	CANVIS_run (31)	COMPLETED	0	2023-04-05 03:36:50.366	28.3s	6.3s	87.9%	146.4 MB	326.9 MB	24.6 MB	4.2 MB
752	e2/5c43f3	46196068	CANVIS_run (33)	COMPLETED	0	2023-04-05 03:36:50.421	28.3s	6.2s	88.6%	126.9 MB	309.5 MB	22.7 MB	952.4 KB
754	d4/8aa404	46196069	CANVIS_run (35)	COMPLETED	0	2023-04-05 03:36:50.449	28.3s	3.7s	85.4%	115.6 MB	298.2 MB	22.6 MB	619.6 KB
753	2f/d15e35	46196070	CANVIS_run (34)	COMPLETED	0	2023-04-05 03:36:50.478	28.3s	5.4s	88.5%	125.1 MB	307.8 MB	23 MB	1.6 MB
755	32/ce7d4c	46196071	CANVIS_run (36)	COMPLETED	0	2023-04-05 03:36:50.506	28.3s	5s	88.9%	130.3 MB	310.7 MB	23 MB	1.5 MB
756	d7/e38aa6	46196072	CANVIS_run (37)	COMPLETED	0	2023-04-05 03:36:50.537	28.3s	6.9s	88.8%	125.5 MB	308.2 MB	22.9 MB	1.2 MB
757	fa/47914a	46196073	CANVIS_run (38)	COMPLETED	0	2023-04-05 03:36:50.565	28.3s	4.4s	87.5%	113.4 MB	296.6 MB	22.5 MB	796.9 KB
758	e0/e33031	46196074	CANVIS_run (39)	COMPLETED	0	2023-04-05 03:36:50.593	28.2s	4s	88.3%	113.4 MB	296.5 MB	22.5 MB	411.4 KB
761	3a/47c0bf	46196077	CANVIS_run (42)	COMPLETED	0	2023-04-05 03:36:50.698	28.2s	8.5s	88.8%	128.2 MB	310.8 MB	23.2 MB	2 MB
763	21/b47357	46196078	CANVIS_run (44)	COMPLETED	0	2023-04-05 03:36:50.729	28.2s	8.1s	88.1%	128.9 MB	311.4 MB	22.8 MB	1.3 MB
762	4c/6de6b3	46196079	CANVIS_run (43)	COMPLETED	0	2023-04-05 03:36:50.763	28.1s	5.7s	90.2%	118.6 MB	301.6 MB	22.5 MB	589.1 KB
764	45/3de640	46196080	CANVIS_run (45)	COMPLETED	0	2023-04-05 03:36:50.791	28.1s	7.5s	87.7%	146.3 MB	328.7 MB	24.2 MB	3.7 MB
767	06/bd699c	46196083	CANVIS_run (48)	COMPLETED	0	2023-04-05 03:36:50.880	28.1s	4.9s	89.1%	124.5 MB	306.7 MB	22.8 MB	1.2 MB
771	f3/c1bb8c	46196087	CANVIS_run (52)	COMPLETED	0	2023-04-05 03:36:51.054	27.9s	7.3s	87.8%	120.6 MB	303.2 MB	22.6 MB	858.3 KB
772	17/f8eddf	46196088	CANVIS_run (53)	COMPLETED	0	2023-04-05 03:36:51.082	27.9s	7.5s	87.5%	120.6 MB	303.4 MB	22.9 MB	1 MB
774	f1/ee5356	46196089	CANVIS_run (55)	COMPLETED	0	2023-04-05 03:36:51.110	27.9s	7s	92.2%	137 MB	319.2 MB	24.7 MB	4.6 MB
773	91/db2e74	46196090	CANVIS_run (54)	COMPLETED	0	2023-04-05 03:36:51.137	27.9s	4s	88.8%	113.8 MB	296.8 MB	22.7 MB	618.7 KB
776	24/d36f10	46196092	CANVIS_run (57)	COMPLETED	0	2023-04-05 03:36:51.192	27.9s	6.9s	89.2%	124 MB	304.4 MB	22.9 MB	1 MB
725	cf/ac681c	46196040	CANVIS_run (6)	COMPLETED	0	2023-04-05 03:36:49.426	33.8s	9.3s	79.1%	151 MB	333.3 MB	25.7 MB	6.4 MB
726	d6/176d6e	46196043	CANVIS_run (7)	COMPLETED	0	2023-04-05 03:36:49.599	33.6s	8.2s	90.1%	142.9 MB	325.3 MB	24.5 MB	4.4 MB
731	12/f8d589	46196046	CANVIS_run (12)	COMPLETED	0	2023-04-05 03:36:49.687	33.6s	9.9s	85.2%	140.8 MB	323.3 MB	24.1 MB	3.4 MB
738	74/077455	46196054	CANVIS_run (19)	COMPLETED	0	2023-04-05 03:36:49.935	33.4s	9.6s	87.4%	141.5 MB	324.1 MB	23.6 MB	2.8 MB
741	72/49f6b4	46196055	CANVIS_run (22)	COMPLETED	0	2023-04-05 03:36:49.963	33.3s	10.7s	87.8%	156.6 MB	340.4 MB	24.8 MB	5 MB
746	a7/690118	46196061	CANVIS_run (27)	COMPLETED	0	2023-04-05 03:36:50.139	33.2s	8.8s	87.3%	130.8 MB	313.5 MB	23.5 MB	2.5 MB
747	e7/cdbe7c	46196062	CANVIS_run (28)	COMPLETED	0	2023-04-05 03:36:50.166	33.2s	8.1s	86.2%	132.6 MB	314.8 MB	22.9 MB	1.4 MB
749	c0/958569	46196065	CANVIS_run (30)	COMPLETED	0	2023-04-05 03:36:50.296	33.1s	9.6s	89.0%	144.2 MB	324.5 MB	24.1 MB	3.6 MB
751	e2/6712a7	46196067	CANVIS_run (32)	COMPLETED	0	2023-04-05 03:36:50.392	33s	9.2s	90.6%	170 MB	352.3 MB	24.2 MB	1 MB
760	18/700d9b	46196076	CANVIS_run (41)	COMPLETED	0	2023-04-05 03:36:50.670	32.8s	6.4s	89.1%	138.9 MB	321.6 MB	24 MB	3.6 MB
766	c2/c7d420	46196081	CANVIS_run (47)	COMPLETED	0	2023-04-05 03:36:50.824	32.6s	11.8s	90.4%	162.7 MB	346.2 MB	25.3 MB	5.7 MB
770	2d/6ae414	46196086	CANVIS_run (51)	COMPLETED	0	2023-04-05 03:36:51.015	32.5s	9.7s	90.5%	143.6 MB	324.4 MB	24.2 MB	3.8 MB
775	5c/57f014	46196091	CANVIS_run (56)	COMPLETED	0	2023-04-05 03:36:51.165	32.3s	10.7s	91.0%	155.4 MB	336.1 MB	25.1 MB	5.6 MB
727	61/2c2b0e	46196041	CANVIS_run (8)	COMPLETED	0	2023-04-05 03:36:49.509	38.7s	13.1s	83.9%	167.4 MB	350.4 MB	25.7 MB	6.8 MB
734	21/e2b15e	46196050	CANVIS_run (15)	COMPLETED	0	2023-04-05 03:36:49.804	38.4s	13.1s	88.0%	161.2 MB	343.9 MB	26.3 MB	8 MB
742	eb/870a33	46196057	CANVIS_run (23)	COMPLETED	0	2023-04-05 03:36:50.020	38.2s	15.5s	91.5%	218.7 MB	401 MB	34 MB	22.3 MB
743	8b/873b7b	46196058	CANVIS_run (24)	COMPLETED	0	2023-04-05 03:36:50.046	38.2s	14.4s	88.9%	162.3 MB	344.5 MB	26 MB	7.2 MB
744	d3/b7b1d0	46196059	CANVIS_run (25)	COMPLETED	0	2023-04-05 03:36:50.073	38.2s	17.1s	90.1%	163.1 MB	345.4 MB	28.9 MB	12.6 MB
748	23/5a67d8	46196064	CANVIS_run (29)	COMPLETED	0	2023-04-05 03:36:50.224	38.1s	15.3s	90.6%	188 MB	370.2 MB	29.6 MB	13.7 MB
759	b1/3b4d38	46196075	CANVIS_run (40)	COMPLETED	0	2023-04-05 03:36:50.634	37.7s	9.7s	90.9%	178.9 MB	361.1 MB	25.3 MB	1.3 MB
765	02/ed7b80	46196082	CANVIS_run (46)	COMPLETED	0	2023-04-05 03:36:50.852	37.5s	12.8s	90.9%	201.3 MB	386.3 MB	28.8 MB	12.7 MB
768	19/f1e74d	46196084	CANVIS_run (49)	COMPLETED	0	2023-04-05 03:36:50.913	37.5s	16.5s	92.8%	247.6 MB	427.9 MB	32.9 MB	2.5 MB
769	c2/6bed2d	46196085	CANVIS_run (50)	COMPLETED	0	2023-04-05 03:36:50.944	37.5s	13.7s	91.7%	168.7 MB	351 MB	27.1 MB	9.2 MB
733	64/b011bb	46196048	CANVIS_run (14)	COMPLETED	0	2023-04-05 03:36:49.746	43.5s	18.5s	89.2%	169.3 MB	351.8 MB	29.1 MB	12.7 MB
839	06/ca7faa	46196155	RESULTS_posteriorprob	COMPLETED	0	2023-04-05 03:37:19.191	24.4s	957ms	62.6%	3.4 MB	20 MB	9.1 MB	7.7 MB
777	23/5ef525	46196093	CANVIS_run (58)	COMPLETED	0	2023-04-05 03:36:51.219	57s	6.9s	81.2%	120 MB	302.6 MB	22.6 MB	501 KB
783	e6/b9600e	46196099	CANVIS_run (64)	COMPLETED	0	2023-04-05 03:36:51.407	56.8s	4.5s	77.1%	122.6 MB	305.5 MB	22.5 MB	482.3 KB
784	3c/9e8eb5	46196100	CANVIS_run (65)	COMPLETED	0	2023-04-05 03:36:51.436	56.8s	7.7s	88.0%	137.4 MB	320.6 MB	23.3 MB	2 MB
785	6a/b9617f	46196101	CANVIS_run (66)	COMPLETED	0	2023-04-05 03:37:03.235	45s	6.8s	91.5%	144.8 MB	327.4 MB	24.6 MB	4.5 MB
787	66/301a85	46196103	CANVIS_run (68)	COMPLETED	0	2023-04-05 03:37:03.339	45s	5.2s	90.8%	130.8 MB	313.1 MB	23.2 MB	2 MB
788	9d/4b71a0	46196104	CANVIS_run (69)	COMPLETED	0	2023-04-05 03:37:03.424	44.9s	5.3s	88.8%	119.3 MB	302 MB	22.4 MB	489.3 KB
791	10/1b4b51	46196107	CANVIS_run (72)	COMPLETED	0	2023-04-05 03:37:03.600	44.7s	7.5s	88.8%	124.6 MB	307.4 MB	23 MB	1.5 MB
793	65/1c1e44	46196108	CANVIS_run (74)	COMPLETED	0	2023-04-05 03:37:03.634	44.7s	7.7s	88.4%	136.2 MB	319.6 MB	23.2 MB	2 MB
792	26/697316	46196109	CANVIS_run (73)	COMPLETED	0	2023-04-05 03:37:03.663	44.7s	6.9s	92.1%	146.5 MB	329.2 MB	25.5 MB	6.3 MB
795	ce/330cb3	46196112	CANVIS_run (76)	COMPLETED	0	2023-04-05 03:37:03.752	44.6s	4.2s	91.5%	117.6 MB	299.9 MB	22.8 MB	1.2 MB
797	c2/1ed124	46196113	CANVIS_run (78)	COMPLETED	0	2023-04-05 03:37:03.790	44.6s	7.4s	88.6%	126 MB	308.8 MB	23 MB	1.6 MB
798	6e/1e39ce	46196114	CANVIS_run (79)	COMPLETED	0	2023-04-05 03:37:03.820	44.6s	4.7s	90.3%	135.4 MB	316.1 MB	23.1 MB	1.6 MB
800	75/6c4ca7	46196116	CANVIS_run (81)	COMPLETED	0	2023-04-05 03:37:13.270	35.2s	7.5s	91.2%	162.2 MB	345.2 MB	25.3 MB	5.9 MB
801	da/85c388	46196117	CANVIS_run (82)	COMPLETED	0	2023-04-05 03:37:13.321	35.2s	6.6s	87.8%	123.9 MB	306.2 MB	22.7 MB	808 KB
803	d2/b59631	46196118	CANVIS_run (84)	COMPLETED	0	2023-04-05 03:37:13.355	35.1s	6s	88.0%	115.2 MB	297.8 MB	22.3 MB	397.2 KB
804	aa/822381	46196120	CANVIS_run (85)	COMPLETED	0	2023-04-05 03:37:13.472	35.1s	6.9s	88.8%	124.5 MB	306.7 MB	22.7 MB	1.2 MB
806	45/fed1e2	46196122	CANVIS_run (87)	COMPLETED	0	2023-04-05 03:37:13.553	35s	3.9s	91.0%	116.2 MB	298.5 MB	22.5 MB	709.7 KB
809	64/31f245	46196125	CANVIS_run (90)	COMPLETED	0	2023-04-05 03:37:13.796	34.8s	6.1s	90.3%	150.2 MB	330.7 MB	24 MB	3.6 MB
810	56/34053a	46196126	CANVIS_run (91)	COMPLETED	0	2023-04-05 03:37:13.865	34.7s	5.7s	88.5%	114.3 MB	297.1 MB	22.5 MB	231.6 KB
813	d8/174bb2	46196128	CANVIS_run (94)	COMPLETED	0	2023-04-05 03:37:14.000	34.6s	6.4s	88.7%	128.7 MB	309 MB	22.8 MB	1.2 MB
812	52/b9ed08	46196129	CANVIS_run (93)	COMPLETED	0	2023-04-05 03:37:14.068	34.6s	5.7s	89.4%	117.6 MB	300.6 MB	22.5 MB	473.3 KB
815	a1/961bbf	46196130	CANVIS_run (96)	COMPLETED	0	2023-04-05 03:37:14.127	34.6s	3.6s	90.4%	118.7 MB	301.7 MB	22.5 MB	555.4 KB
818	b6/a96c34	46196134	CANVIS_run (99)	COMPLETED	0	2023-04-05 03:37:14.267	34.5s	4.6s	91.3%	129.2 MB	311.6 MB	22.9 MB	1.2 MB
821	fb/68be68	46196137	CANVIS_run (102)	COMPLETED	0	2023-04-05 03:37:18.323	30.4s	4.6s	90.9%	129.9 MB	312.1 MB	22.7 MB	1.2 MB
823	c7/fa9d23	46196139	CANVIS_run (104)	COMPLETED	0	2023-04-05 03:37:18.407	30.4s	5.1s	92.3%	129.7 MB	312 MB	23.1 MB	1.6 MB
825	db/08b888	46196140	CANVIS_run (106)	COMPLETED	0	2023-04-05 03:37:18.479	30.3s	7.3s	92.0%	157.9 MB	341.5 MB	25 MB	5.2 MB
826	84/f866a1	46196143	CANVIS_run (107)	COMPLETED	0	2023-04-05 03:37:18.600	30.2s	7.3s	89.9%	126.9 MB	309.7 MB	23.1 MB	1.6 MB
830	27/eaa81a	46196146	CANVIS_run (111)	COMPLETED	0	2023-04-05 03:37:18.696	30.2s	6.4s	92.4%	141.1 MB	323.8 MB	24.1 MB	3.6 MB
832	6a/7a55ee	46196148	CANVIS_run (113)	COMPLETED	0	2023-04-05 03:37:18.792	30.1s	6.7s	92.5%	139.1 MB	321.7 MB	24 MB	3.3 MB
834	fa/4461ed	46196150	CANVIS_run (115)	COMPLETED	0	2023-04-05 03:37:18.906	30s	6.2s	90.7%	125.8 MB	308.2 MB	22.6 MB	988.5 KB
837	66/7e15c9	46196153	CANVIS_run (118)	COMPLETED	0	2023-04-05 03:37:19.087	29.9s	6s	92.2%	141.4 MB	324.1 MB	23.7 MB	2.8 MB
838	11/82f1f3	46196154	CANVIS_run (119)	COMPLETED	0	2023-04-05 03:37:19.125	29.8s	6.2s	92.8%	141.2 MB	323.7 MB	24 MB	3.5 MB
779	76/8634eb	46196095	CANVIS_run (60)	COMPLETED	0	2023-04-05 03:36:51.275	1m 2s	10.1s	85.5%	134.9 MB	317.6 MB	23.5 MB	2.5 MB
781	e7/8627ed	46196096	CANVIS_run (62)	COMPLETED	0	2023-04-05 03:36:51.303	1m 2s	8.9s	86.5%	129.7 MB	310.1 MB	23.4 MB	2.4 MB
780	10/7c55ba	46196097	CANVIS_run (61)	COMPLETED	0	2023-04-05 03:36:51.331	1m 2s	7.6s	84.8%	120.3 MB	303 MB	22.6 MB	802.1 KB
790	7a/82c7d4	46196105	CANVIS_run (71)	COMPLETED	0	2023-04-05 03:37:03.491	49.8s	9.4s	92.0%	171.6 MB	354.1 MB	27.2 MB	9.3 MB
794	07/27df71	46196110	CANVIS_run (75)	COMPLETED	0	2023-04-05 03:37:03.694	49.6s	9.8s	87.4%	141.7 MB	324.1 MB	23.9 MB	3.1 MB
802	e9/7623a6	46196119	CANVIS_run (83)	COMPLETED	0	2023-04-05 03:37:13.438	39.9s	9.8s	90.0%	148.4 MB	331 MB	25.3 MB	6 MB
805	4a/f6a641	46196121	CANVIS_run (86)	COMPLETED	0	2023-04-05 03:37:13.505	39.8s	10.7s	92.0%	186.7 MB	369.1 MB	29.4 MB	13.5 MB
807	ed/ad5a58	46196123	CANVIS_run (88)	COMPLETED	0	2023-04-05 03:37:13.619	39.7s	9.5s	88.2%	142.6 MB	325.1 MB	24 MB	3.4 MB
808	4c/068d31	46196124	CANVIS_run (89)	COMPLETED	0	2023-04-05 03:37:13.697	39.7s	8.9s	88.1%	132.7 MB	315.4 MB	23.4 MB	2.2 MB
816	84/f8f122	46196132	CANVIS_run (97)	COMPLETED	0	2023-04-05 03:37:14.212	39.2s	9.6s	90.1%	142.5 MB	324.9 MB	24 MB	3.3 MB
817	c2/af1b46	46196133	CANVIS_run (98)	COMPLETED	0	2023-04-05 03:37:14.239	39.2s	8.5s	91.9%	160.4 MB	342.8 MB	27.4 MB	9.8 MB
819	52/a5e47e	46196135	CANVIS_run (100)	COMPLETED	0	2023-04-05 03:37:18.240	35.2s	8.1s	92.7%	147.5 MB	330.1 MB	24.9 MB	5.1 MB
820	4e/d886a7	46196136	CANVIS_run (101)	COMPLETED	0	2023-04-05 03:37:18.283	35.2s	9.7s	90.8%	142.5 MB	325.3 MB	24.1 MB	3.6 MB
822	c7/142b3e	46196138	CANVIS_run (103)	COMPLETED	0	2023-04-05 03:37:18.355	35.1s	9.7s	92.5%	158.7 MB	341.4 MB	26.2 MB	7.7 MB
824	b3/277ce1	46196141	CANVIS_run (105)	COMPLETED	0	2023-04-05 03:37:18.529	35s	11.1s	90.5%	144.2 MB	326.8 MB	24.7 MB	4.8 MB
827	d5/8bb35d	46196142	CANVIS_run (108)	COMPLETED	0	2023-04-05 03:37:18.565	35s	9.6s	89.8%	136.7 MB	319 MB	23.5 MB	2.6 MB
829	92/ce74d9	46196145	CANVIS_run (110)	COMPLETED	0	2023-04-05 03:37:18.663	34.9s	9.4s	90.7%	142.9 MB	325.3 MB	24.2 MB	3.8 MB
831	23/7a797f	46196147	CANVIS_run (112)	COMPLETED	0	2023-04-05 03:37:18.734	34.8s	11.5s	92.2%	194.5 MB	376.7 MB	27.9 MB	10.7 MB
833	18/f36563	46196149	CANVIS_run (114)	COMPLETED	0	2023-04-05 03:37:18.842	34.8s	9s	92.0%	153.1 MB	333.4 MB	25.1 MB	5.5 MB
835	d3/15320f	46196151	CANVIS_run (116)	COMPLETED	0	2023-04-05 03:37:18.953	34.7s	8.4s	89.9%	129.9 MB	312.5 MB	23.1 MB	1.8 MB
836	ea/85ef8b	46196152	CANVIS_run (117)	COMPLETED	0	2023-04-05 03:37:19.017	34.6s	9.9s	90.4%	136.4 MB	318.9 MB	24.1 MB	3.6 MB
778	01/d7775a	46196094	CANVIS_run (59)	COMPLETED	0	2023-04-05 03:36:51.247	1m 7s	17.5s	88.9%	181.7 MB	363.8 MB	31.9 MB	18.5 MB
786	4c/9b80d2	46196102	CANVIS_run (67)	COMPLETED	0	2023-04-05 03:37:03.273	54.9s	12.8s	91.5%	191.6 MB	373.9 MB	30.7 MB	15.9 MB
789	9b/b652b4	46196106	CANVIS_run (70)	COMPLETED	0	2023-04-05 03:37:03.548	54.7s	16.5s	90.5%	169.7 MB	352.3 MB	28 MB	10.9 MB
799	4b/00bff9	46196115	CANVIS_run (80)	COMPLETED	0	2023-04-05 03:37:13.234	45s	14.9s	88.9%	168.8 MB	351 MB	27.5 MB	10.2 MB
811	e0/2525d1	46196127	CANVIS_run (92)	COMPLETED	0	2023-04-05 03:37:13.932	44.4s	14.2s	90.8%	189.4 MB	372.1 MB	30 MB	14.5 MB
814	a2/679b3a	46196131	CANVIS_run (95)	COMPLETED	0	2023-04-05 03:37:14.186	44.2s	13.8s	91.0%	175.6 MB	357.9 MB	28.5 MB	11.8 MB
828	ef/8d5bcb	46196144	CANVIS_run (109)	COMPLETED	0	2023-04-05 03:37:18.630	39.7s	15.5s	92.9%	195.7 MB	378 MB	31 MB	16.7 MB
782	fb/140907	46196098	CANVIS_run (63)	COMPLETED	0	2023-04-05 03:36:51.379	1m 17s	24s	89.3%	228 MB	410.9 MB	39.5 MB	32.6 MB
796	1f/248ee0	46196111	CANVIS_run (77)	COMPLETED	0	2023-04-05 03:37:03.724	1m 9s	29.5s	92.9%	223.6 MB	405.8 MB	36.4 MB	26.5 MB
